"No.","Time","Source","Destination","Protocol","Length","Info"
"759","34.485223","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","301","Application Data"
"760","34.501782","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1372 Ack=1939 Win=683 Len=0 TSval=702173057 TSecr=1276837153"
"761","34.509802","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","114","Application Data"
"762","34.510113","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58063  >  443 [ACK] Seq=1939 Ack=1400 Win=2047 Len=0 TSval=1276837178 TSecr=702173064"
"763","34.713651","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=24206 Ack=376 Win=2048 Len=1380 TSval=3284659350 TSecr=2563059409 [TCP PDU reassembled in 768]"
"764","34.713655","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=25586 Ack=376 Win=2048 Len=1380 TSval=3284659350 TSecr=2563059409 [TCP PDU reassembled in 768]"
"765","34.713659","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=26966 Ack=376 Win=2048 Len=1380 TSval=3284659350 TSecr=2563059409 [TCP PDU reassembled in 768]"
"766","34.713661","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=28346 Ack=376 Win=2048 Len=1380 TSval=3284659350 TSecr=2563059409 [TCP PDU reassembled in 768]"
"767","34.713665","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=29726 Ack=376 Win=2048 Len=1380 TSval=3284659350 TSecr=2563059409 [TCP PDU reassembled in 768]"
"768","34.713754","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TLSv1.2","680","Application Data"
"769","34.737720","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=376 Ack=29726 Win=2017 Len=0 TSval=2563060128 TSecr=3284659350"
"770","34.786439","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","[TCP Retransmission] 58062  >  443 [PSH, ACK] Seq=30320 Ack=376 Win=2048 Len=1380 TSval=3284659423 TSecr=2563060128 [TCP PDU reassembled in 768]"
"771","34.804703","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","98","[TCP Dup ACK 769#1] 443  >  58062 [ACK] Seq=376 Ack=29726 Win=2038 Len=0 TSval=2563060195 TSecr=3284659350 SLE=30320 SRE=31700"
"772","34.804879","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","680","[TCP Retransmission] 58062  >  443 [ACK] Seq=29726 Ack=376 Win=2048 Len=594 TSval=3284659441 TSecr=2563060195 [TCP PDU reassembled in 768]"
"773","34.824621","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=376 Ack=31700 Win=2031 Len=0 TSval=2563060213 TSecr=3284659441"
"774","34.834306","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","118","Application Data"
"775","34.834599","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","86","58062  >  443 [ACK] Seq=31700 Ack=408 Win=2047 Len=0 TSval=3284659471 TSecr=2563060225"
"776","34.855603","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","129","Application Data"
"777","34.855855","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","86","58062  >  443 [ACK] Seq=31700 Ack=451 Win=2047 Len=0 TSval=3284659492 TSecr=2563060242"
"778","34.856820","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TLSv1.2","122","Application Data"
"779","34.905377","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","155","Application Data"
"780","34.912679","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=451 Ack=31736 Win=2043 Len=0 TSval=2563060304 TSecr=3284659493"
"781","34.922793","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58064 [ACK] Seq=1 Ack=70 Win=283 Len=0 TSval=3259212694 TSecr=1307690703"
"782","34.970849","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","157","Application Data"
"783","34.971250","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58064  >  443 [ACK] Seq=70 Ack=72 Win=2046 Len=0 TSval=1307690769 TSecr=3259212744"
"784","35.142042","fe80::a2ff:70ff:fe23:f9a4","ff02::1","ICMPv6","174","Router Advertisement from a0:ff:70:23:f9:a4"
"785","35.836434","2601:19b:681:6a0:443d:6eeb:d343:8f85","2620:149:a41:109::a","UDP","103","52107  >  443 Len=41"
"786","35.858626","2620:149:a41:109::a","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","94","443  >  52107 Len=32"
"787","36.267663","10.0.0.145","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlezone._tcp.local, ""QM"" question"
"788","36.268323","10.0.0.145","224.0.0.251","MDNS","119","Standard query 0x0000 SRV aff79f0f-a374-3d6a-f03e-3b64378a561e._googlezone._tcp.local, ""QM"" question"
"789","36.268754","10.0.0.145","224.0.0.251","MDNS","252","Standard query response 0x0000 PTR aff79f0f-a374-3d6a-f03e-3b64378a561e._googlezone._tcp.local TXT, cache flush SRV, cache flush 760 3 10001 aff79f0f-a374-3d6a-f03e-3b64378a561e.local A, cache flush 10.0.0.145"
"790","36.269065","10.0.0.145","224.0.0.251","MDNS","186","Standard query response 0x0000 SRV, cache flush 760 3 10001 aff79f0f-a374-3d6a-f03e-3b64378a561e.local A, cache flush 10.0.0.145"
"791","36.269353","10.0.0.145","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"792","36.270283","10.0.0.145","224.0.0.251","MDNS","415","Standard query response 0x0000 PTR Lenovo-Smart-Clock-aff79f0fa3743d6af03e3b64378a561e._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 aff79f0f-a374-3d6a-f03e-3b64378a561e.local A, cache flush 10.0.0.145"
"793","37.958221","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","124","Application Data"
"794","38.019914","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1400 Ack=1977 Win=683 Len=0 TSval=702176573 TSecr=1276840626"
"795","38.111273","fe80::a2ff:70ff:fe23:f9a4","ff02::1","ICMPv6","174","Router Advertisement from a0:ff:70:23:f9:a4"
"796","40.913427","2601:19b:681:6a0:443d:6eeb:d343:8f85","2620:149:a41:109::b","QUIC","103","Protected Payload (KP0), DCID=387c1b349fb9402c0e1ae10db5522d81ec2adf44"
"797","40.941903","2620:149:a41:109::b","2601:19b:681:6a0:443d:6eeb:d343:8f85","QUIC","93","Protected Payload (KP0), DCID=b73eeb1283210ec8"
"798","40.970858","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","124","Application Data"
"799","40.987429","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1400 Ack=2015 Win=683 Len=0 TSval=702179542 TSecr=1276843638"
"800","41.183534","fe80::a2ff:70ff:fe23:f9a4","ff02::1","ICMPv6","174","Router Advertisement from a0:ff:70:23:f9:a4"
"801","44.042438","2601:19b:681:6a0:443d:6eeb:d343:8f85","2620:149:a41:109::a","UDP","185","52107  >  443 Len=123"
"802","44.042791","2601:19b:681:6a0:443d:6eeb:d343:8f85","2620:149:a41:109::a","UDP","680","52107  >  443 Len=618"
"803","44.067486","2620:149:a41:109::a","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","95","443  >  52107 Len=33"
"804","44.068913","2620:149:a41:109::a","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","134","443  >  52107 Len=72"
"805","44.083014","2620:149:a41:109::a","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","1309","443  >  52107 Len=1247"
"806","44.083307","2601:19b:681:6a0:443d:6eeb:d343:8f85","2620:149:a41:109::a","UDP","97","52107  >  443 Len=35"
"807","44.083379","2620:149:a41:109::a","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","1137","443  >  52107 Len=1075"
"808","44.110906","2601:19b:681:6a0:443d:6eeb:d343:8f85","2620:149:a41:109::a","UDP","97","52107  >  443 Len=35"
"809","44.154898","fe80::a2ff:70ff:fe23:f9a4","ff02::1","ICMPv6","174","Router Advertisement from a0:ff:70:23:f9:a4"
"810","44.470266","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=31736 Ack=451 Win=2048 Len=1380 TSval=3284669107 TSecr=2563060304 [TCP PDU reassembled in 816]"
"811","44.470268","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=33116 Ack=451 Win=2048 Len=1380 TSval=3284669107 TSecr=2563060304 [TCP PDU reassembled in 816]"
"812","44.471927","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","127","Application Data"
"813","44.491050","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=451 Ack=34496 Win=2033 Len=0 TSval=2563069880 TSecr=3284669107"
"814","44.491170","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=34496 Ack=451 Win=2048 Len=1380 TSval=3284669128 TSecr=2563069880 [TCP PDU reassembled in 816]"
"815","44.491171","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=35876 Ack=451 Win=2048 Len=1380 TSval=3284669128 TSecr=2563069880 [TCP PDU reassembled in 816]"
"816","44.491195","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TLSv1.2","1386","Application Data"
"817","44.491761","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1400 Ack=2056 Win=683 Len=0 TSval=702183045 TSecr=1276847139"
"818","44.509082","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","470","Application Data"
"819","44.509189","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=451 Ack=38556 Win=2022 Len=0 TSval=2563069898 TSecr=3284669128"
"820","44.509280","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","158","Application Data"
"821","44.518780","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","118","Application Data"
"822","44.518900","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","86","58062  >  443 [ACK] Seq=38556 Ack=483 Win=2047 Len=0 TSval=3284669155 TSecr=2563069910"
"823","44.526672","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1400 Ack=2440 Win=691 Len=0 TSval=702183081 TSecr=1276847177"
"824","44.526997","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1400 Ack=2512 Win=691 Len=0 TSval=702183081 TSecr=1276847177"
"825","44.543931","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","129","Application Data"
"826","44.544099","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","86","58062  >  443 [ACK] Seq=38556 Ack=526 Win=2047 Len=0 TSval=3284669181 TSecr=2563069935"
"827","44.544488","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TLSv1.2","122","Application Data"
"828","44.606701","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=526 Ack=38592 Win=2043 Len=0 TSval=2563069993 TSecr=3284669181"
"829","44.632616","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","116","Application Data"
"830","44.632771","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58063  >  443 [ACK] Seq=2512 Ack=1430 Win=2047 Len=0 TSval=1276847300 TSecr=702183187"
"831","44.830565","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","129","Application Data"
"832","44.830917","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58063  >  443 [ACK] Seq=2512 Ack=1473 Win=2047 Len=0 TSval=1276847498 TSecr=702183385"
"833","45.029371","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","325","Application Data"
"834","45.029738","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58063  >  443 [ACK] Seq=2512 Ack=1712 Win=2044 Len=0 TSval=1276847697 TSecr=702183584"
"835","45.031843","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","118","Application Data"
"836","45.043946","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1712 Ack=2544 Win=691 Len=0 TSval=702183599 TSecr=1276847699"
"837","45.066469","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=38592 Ack=526 Win=2048 Len=1380 TSval=3284669703 TSecr=2563069993 [TCP PDU reassembled in 840]"
"838","45.066470","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=39972 Ack=526 Win=2048 Len=1380 TSval=3284669703 TSecr=2563069993 [TCP PDU reassembled in 840]"
"839","45.066471","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","1466","58062  >  443 [ACK] Seq=41352 Ack=526 Win=2048 Len=1380 TSval=3284669703 TSecr=2563069993 [TCP PDU reassembled in 840]"
"840","45.066499","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TLSv1.2","270","Application Data"
"841","45.068913","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","279","Application Data"
"842","45.083421","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=526 Ack=42916 Win=2027 Len=0 TSval=2563070474 TSecr=3284669703"
"843","45.092763","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1712 Ack=2737 Win=699 Len=0 TSval=702183648 TSecr=1276847736"
"844","45.094525","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","118","Application Data"
"845","45.094684","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","86","58062  >  443 [ACK] Seq=42916 Ack=558 Win=2047 Len=0 TSval=3284669731 TSecr=2563070485"
"846","45.123176","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","129","Application Data"
"847","45.123304","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","86","58062  >  443 [ACK] Seq=42916 Ack=601 Win=2047 Len=0 TSval=3284669760 TSecr=2563070513"
"848","45.123642","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TLSv1.2","122","Application Data"
"849","45.182387","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=601 Ack=42952 Win=2043 Len=0 TSval=2563070570 TSecr=3284669760"
"850","45.285057","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","144","Application Data"
"851","45.285381","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58063  >  443 [ACK] Seq=2737 Ack=1770 Win=2047 Len=0 TSval=1276847953 TSecr=702183839"
"852","45.443584","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","131","Application Data"
"853","45.443993","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58063  >  443 [ACK] Seq=2737 Ack=1815 Win=2047 Len=0 TSval=1276848111 TSecr=702183998"
"854","45.588223","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","171","Application Data"
"855","45.588526","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58063  >  443 [ACK] Seq=2737 Ack=1900 Win=2046 Len=0 TSval=1276848256 TSecr=702184143"
"856","45.827563","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:e9:face:b00c:0:4420","UDP","287","62440  >  443 Len=225"
"857","45.827675","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:e9:face:b00c:0:4420","UDP","499","62440  >  443 Len=437"
"858","45.827933","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:e9:face:b00c:0:4420","UDP","1401","62440  >  443 Len=1339"
"859","45.827935","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:e9:face:b00c:0:4420","UDP","1424","62440  >  443 Len=1362"
"860","45.827939","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:e9:face:b00c:0:4420","UDP","280","62440  >  443 Len=218"
"861","45.852882","2a03:2880:f272:e9:face:b00c:0:4420","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","110","443  >  62440 Len=48"
"862","45.877939","2a03:2880:f272:e9:face:b00c:0:4420","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","110","443  >  62440 Len=48"
"863","45.878140","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:e9:face:b00c:0:4420","UDP","97","62440  >  443 Len=35"
"864","45.880302","2a03:2880:f272:e9:face:b00c:0:4420","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","846","443  >  62440 Len=784"
"865","45.880540","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:e9:face:b00c:0:4420","UDP","103","62440  >  443 Len=41"
"866","45.880799","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:e9:face:b00c:0:4420","UDP","96","62440  >  443 Len=34"
"867","45.927177","2a03:2880:f272:e9:face:b00c:0:4420","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","110","443  >  62440 Len=48"
"868","46.463937","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","121","Application Data"
"869","46.463988","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","121","Application Data"
"870","46.495505","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TLSv1.2","1211","Application Data"
"871","46.497976","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50035 [ACK] Seq=1005 Ack=702 Win=1053 Len=0 TSval=2094535717 TSecr=3800614856"
"872","46.502333","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50023 [ACK] Seq=1005 Ack=702 Win=1053 Len=0 TSval=1632896866 TSecr=1248567261"
"873","46.513623","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=601 Ack=44077 Win=2039 Len=0 TSval=2563071901 TSecr=3284671132"
"874","46.514655","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","149","Application Data"
"875","46.514656","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","118","Application Data"
"876","46.514830","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50023  >  993 [ACK] Seq=702 Ack=1100 Win=1983 Len=0 TSval=1248567312 TSecr=1632896878"
"877","46.515936","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","141","Application Data"
"878","46.521578","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","118","Application Data"
"879","46.521808","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","86","58062  >  443 [ACK] Seq=44077 Ack=633 Win=2047 Len=0 TSval=3284671158 TSecr=2563071912"
"880","46.543967","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50023 [ACK] Seq=1100 Ack=757 Win=1053 Len=0 TSval=1632896910 TSecr=1248567313"
"881","46.552680","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","129","Application Data"
"882","46.552939","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TCP","86","58062  >  443 [ACK] Seq=44077 Ack=676 Win=2047 Len=0 TSval=3284671189 TSecr=2563071938"
"883","46.553772","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f07e:d:face:b00c:0:6206","TLSv1.2","122","Application Data"
"884","46.557601","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","134","Application Data"
"885","46.557769","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50023  >  993 [ACK] Seq=757 Ack=1148 Win=1982 Len=0 TSval=1248567355 TSecr=1632896924"
"886","46.562219","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","128","Application Data"
"887","46.564547","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","149","Application Data"
"888","46.564644","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=702 Ack=1068 Win=1984 Len=0 TSval=3800614957 TSecr=2094535784"
"889","46.566222","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","118","Application Data"
"890","46.566267","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=702 Ack=1100 Win=1983 Len=0 TSval=3800614959 TSecr=2094535784"
"891","46.566700","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","141","Application Data"
"892","46.589843","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50035 [ACK] Seq=1100 Ack=757 Win=1053 Len=0 TSval=2094535812 TSecr=3800614959"
"893","46.594599","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50023 [ACK] Seq=1148 Ack=799 Win=1053 Len=0 TSval=1632896961 TSecr=1248567360"
"894","46.610166","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","125","Application Data"
"895","46.610356","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50023  >  993 [ACK] Seq=799 Ack=1187 Win=1981 Len=0 TSval=1248567408 TSecr=1632896973"
"896","46.611788","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","121","Application Data"
"897","46.617422","2a03:2880:f07e:d:face:b00c:0:6206","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58062 [ACK] Seq=676 Ack=44113 Win=2043 Len=0 TSval=2563072001 TSecr=3284671189"
"898","46.656241","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50023 [ACK] Seq=1187 Ack=834 Win=1053 Len=0 TSval=1632897017 TSecr=1248567409"
"899","46.656959","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","134","Application Data"
"900","46.657105","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=757 Ack=1148 Win=1983 Len=0 TSval=3800615049 TSecr=2094535880"
"901","46.661690","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","128","Application Data"
"902","46.663371","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","133","Application Data"
